id_departamento,nro_conabip,provincia,fecha_fundacion,mail
66028,4168,Salta,1980-01-01,
66028,4317,Salta,2008-04-05,bibliotecamariemadeleine@gmail.com
66028,4342,Salta,2012-02-04,biblioteca.rosaparks@hotmail.com
66028,4375,Salta,1998-08-29,
66028,3791,Salta,1997-10-27,
66035,3938,Salta,1999-08-07,bibliotecacerrillos@yahoo.com.ar
66035,752,Salta,1910-06-06,
66049,2574,Salta,1944-09-24,
66049,3610,Salta,1963-05-16,martinfierro2004jh@yahoo.com.ar
66049,1366,Salta,1928-11-08,sarmientobp1366@gmail.com
66056,3759,Salta,1998-10-09,bibaguaray@hotmail.com
66056,1828,Salta,1934-10-01,
66056,1825,Salta,1933-06-18,
66056,4109,Salta,1980-01-01,bibliotecaamparofdemaidana@yahoo.com.ar
66077,4062,Salta,1980-01-01,
66077,4083,Salta,2002-12-14,bibliotecaelmolino4083@yahoo.com.ar
66091,3373,Salta,1994-11-26,
66105,3695,Salta,1980-01-01,
66112,3286,Salta,1980-01-01,bibliotecapopularelgalpon@yahoo.com.ar
66112,760,Salta,1916-09-23,
66119,2849,Salta,1963-10-10,
66126,4056,Salta,1980-01-01,
66126,3385,Salta,1995-11-13,
66126,4048,Salta,1980-01-01,
66126,3974,Salta,1980-01-01,
66140,4194,Salta,1980-01-01,
66140,753,Salta,,
66147,3609,Salta,1980-01-01,
66154,4004,Salta,1980-01-01,
66133,4035,Salta,2001-07-26,bipmirabal@hotmail.com
66056,3965,Salta,1980-01-01,
66161,3745,Salta,1980-01-01,bpsantavictoria@gmail.com 
70063,3519,San Juan,1980-01-01,
70007,3065,San Juan,1985-12-28,
70021,3686,San Juan,1971-11-21,
70021,4364,San Juan,2012-07-28,
70028,3733,San Juan,1980-01-01,marina_vilte@hotmail.com
70028,700,San Juan,1910-09-04,
70028,704,San Juan,,
70028,1510,San Juan,1918-05-23,
70028,1887,San Juan,1935-11-24,
70028,2242,San Juan,1944-11-12,bp_camilorojo@yahoo.com.ar
70028,3213,San Juan,1956-03-09,asic_americas@yahoo.com.ar
70028,3294,San Juan,1994-03-26,
70028,3311,San Juan,1980-01-01,bibpopem@hotmail.com
70028,3521,San Juan,1996-10-16,
70028,4094,San Juan,1980-01-01,
70035,713,San Juan,1918-04-03,
70042,4372,San Juan,2018-01-10,
70042,4390,San Juan,2022-07-13,
70049,2620,San Juan,1954-04-01,biblpoplasflores2620@yahoo.com.ar
70049,11,San Juan,1980-01-01,
70056,702,San Juan,1908-08-15,
70070,1729,San Juan,1932-10-10,
70077,4064,San Juan,1991-09-23,
70077,3108,San Juan,1935-08-16,cervantesbiblioteca98@gmail.com
70077,4327,San Juan,1981-08-22,
70077,3998,San Juan,1980-01-01,Bibliotecapop7@gmail.com
70077,4093,San Juan,1980-01-01,alfonsinastorni.rawsonsj@gmail.com
70077,4217,San Juan,2008-04-16,bibliotecapopularsur@hotmail.es
70077,4263,San Juan,2009-03-02,
70028,3133,San Juan,1990-09-23,bibliosanjuan@hotmail.com
70077,3693,San Juan,1966-06-12,bibliotecapopularmarianomoreno@hotmail.com
70084,2152,San Juan,1940-08-16,bibliotecajuanromulofernandez@hotmail.com
70084,1349,San Juan,1929-02-25,
70084,2938,San Juan,1971-07-09,
70084,3223,San Juan,1988-09-27,
70084,3464,San Juan,1992-08-30,
70084,3490,San Juan,1993-08-26,bibliotecapabloramellasj@hotmail.com
70084,4058,San Juan,1980-01-01,
70084,4284,San Juan,2007-11-05,
70091,709,San Juan,1916-03-20,
70091,4063,San Juan,2001-07-12,
70091,3112,San Juan,1988-08-29,bibjulioeliasbriggiler@yahoo.com.ar
70098,707,San Juan,1910-09-30,
70098,3637,San Juan,1997-07-22,bibgsm@yahoo.com.ar
70098,4084,San Juan,1980-01-01,
70098,4141,San Juan,1980-01-01,
70105,1898,San Juan,1935-06-15,
70028,3109,San Juan,1987-06-15,biblioteca1defebrero@hotmail.com
70028,4027,San Juan,1997-03-25,
70028,4279,San Juan,2003-09-14,bpmariowvictorio@gmail.com
70028,3406,San Juan,1993-03-06,bibliolaescalera@hotmail.com
70112,4354,San Juan,2009-10-05,bibliotecaullum@gmail.com
70119,3706,San Juan,1996-06-20,oscarobles01@gmail.com
70119,714,San Juan,,bibliovallefertil@hotmail.com 
70133,3988,San Juan,1980-01-01,
74007,3398,San Luis,1980-01-01,
74007,596,San Luis,1910-09-11,
74007,599,San Luis,1910-10-30,
74014,3268,San Luis,1963-05-01,
74014,611,San Luis,1916-06-27,
74028,603,San Luis,1916-05-25,mario_saulsosa@hotmail.com
74028,3933,San Luis,1980-01-01,
74028,3273,San Luis,1996-04-15,bibliotecapopularcaminito@hotmail.com
74028,3425,San Luis,1980-01-01,
74028,3709,San Luis,1980-01-01,
74028,3357,San Luis,1980-01-01,
74021,3356,San Luis,1980-01-01,
74021,4036,San Luis,2001-03-18,
74021,3221,San Luis,1993-08-26,
74021,3444,San Luis,1980-01-01,marthaag_05@hotmail.com
74042,3411,San Luis,1980-01-01,
74042,3412,San Luis,1980-01-01,
74035,4055,San Luis,1997-10-06,bpfourcade@yahoo.com.ar
74035,595,San Luis,1914-01-14,
74035,601,San Luis,1980-01-01,
74035,987,San Luis,1937-05-02,mariel_ra19@live.com.ar
74035,1827,San Luis,1934-04-18,evelynbcrr9@gmail.com
74035,3188,San Luis,1980-01-01,aguero_cnbp_vm3188@yahoo.com.ar
74035,3443,San Luis,1995-10-10,
74035,3487,San Luis,1980-01-01,
74035,3504,San Luis,1995-07-03,labibliopopular@yahoo.com.ar
74035,4215,San Luis,2007-11-15,graciela.elisa.alcaraz@gmail.com
74049,3284,San Luis,1980-01-01,micaelabeatriz@hotmail.com
74049,3350,San Luis,1994-05-21,
74049,608,San Luis,1915-05-23,bibliopop@live.com
74049,3056,San Luis,1992-09-08,poetaaguero@merlo_sl.com.ar
74049,3397,San Luis,1980-01-01,
74049,3594,San Luis,1980-01-01,bipa6@live.com.ar
74049,4369,San Luis,2017-02-18,bibliotecapopular.elfaro@gmail.com
74056,3396,San Luis,1980-01-01,
74056,3216,San Luis,1993-10-15,bibliourbanojnunez9@yahoo.com.ar
74056,3399,San Luis,1988-02-26,
74056,2639,San Luis,1954-08-19,bibliotecaisaacnewton@gmail.com
74056,3230,San Luis,1993-08-07,
74056,3242,San Luis,1993-10-13,bibliobornemann@gmail.com
74056,3488,San Luis,1995-11-03,
74056,4072,San Luis,1980-01-01,
74056,4186,San Luis,1980-01-01,biblioteborges@hotmail.com
74063,3430,San Luis,1980-01-01,bibliojuanpascualpringles2012@hotmail.com
74056,3358,San Luis,1980-01-01,
78014,3323,Santa Cruz,1994-06-20,bibliodelmirador@yahoo.com.ar
78014,3367,Santa Cruz,1980-01-01,
78014,3580,Santa Cruz,1980-01-01,
78014,3583,Santa Cruz,1980-01-01,
78014,4046,Santa Cruz,1999-05-29,biblocs@hotmail.com
78014,3500,Santa Cruz,1980-01-01,biblioaimepaine@hotmail.com
78014,1426,Santa Cruz,1927-03-08,
78021,1001,Santa Cruz,1959-09-13,
78021,3142,Santa Cruz,1980-01-01,
78021,3261,Santa Cruz,1994-04-18,
78021,3407,Santa Cruz,1994-08-31,
78021,3484,Santa Cruz,1980-01-01,biblioteca@riogallegos.gov.ar
78021,3524,Santa Cruz,1994-04-23,
78021,3527,Santa Cruz,1996-07-01,bibliokunfiquiros@yahoo.com
78021,3512,Santa Cruz,1980-01-01,
78028,4304,Santa Cruz,1988-03-05,biblioculturaelchalten@yahoo.com.ar
78035,3259,Santa Cruz,1980-01-01,biamigosdelsaber@yahoo.com.ar
78049,3556,Santa Cruz,1996-02-22,
78049,3567,Santa Cruz,1996-05-14,
82077,4227,Santa Fe,1980-01-01,
82077,490,Santa Fe,1980-01-01,biblioteca9dejulio@tostado.com.ar
82077,4361,Santa Fe,2014-10-01,
82007,1789,Santa Fe,1931-10-18,bpsarmientoarmstrong@yahoo.com.ar
82007,3163,Santa Fe,1969-12-26,bibliobouquet@hotmail.com
82007,2951,Santa Fe,1976-01-20,bibliotecajhernandez@arnet.com.ar
82007,2136,Santa Fe,1935-04-26,
82007,1936,Santa Fe,1934-08-12,bibliotecamdeoca@redcrs.com.ar
82007,1600,Santa Fe,1930-06-07,bibliotortugas@hotmail.com
82014,1599,Santa Fe,1932-03-15,bpmitrearequito@gmail.com
82014,2760,Santa Fe,1953-07-09,bibelateneo@gmail.com
82014,411,Santa Fe,1908-10-24,bibcasado@arnet.com.ar
82014,1138,Santa Fe,1917-04-19,
82014,2905,Santa Fe,1957-06-19,
82014,3007,Santa Fe,1980-06-15,
82014,2189,Santa Fe,1939-06-20,biblbelgrano@gmail.com
82014,1035,Santa Fe,1914-01-14,
82021,2601,Santa Fe,1953-04-04,bibliotecadeangelica@hotmail.com.ar
82021,4365,Santa Fe,2001-09-24,bp_arcoiris_bi@yahoo.com.ar
82021,3342,Santa Fe,1989-03-05,
82021,472,Santa Fe,1919-06-04,
82021,4316,Santa Fe,2013-03-20,bib-alfonsinastorni.cbicha@hotmail.com
82021,2722,Santa Fe,1957-10-14,
82021,3513,Santa Fe,1996-02-15,
82021,3238,Santa Fe,1993-01-29,
82021,1408,Santa Fe,1929-10-27,bpmoreno1408@yahoo.com.ar
82021,4337,Santa Fe,2010-06-24,bibliotecareinaudi@hotmail.com
82021,2997,Santa Fe,1974-10-20,bpmj@coopmj.com.ar
82021,2254,Santa Fe,1937-01-15,biblioteca_jmestrada@hotmail.com
82021,2927,Santa Fe,1939-04-01,biblioteca2927@yahoo.com.ar
82021,4291,Santa Fe,2010-12-01,bibliombrasca@hotmail.com
82021,2941,Santa Fe,1980-01-01,
82021,3986,Santa Fe,1925-12-27,bp.mm@hotmail.com
82021,1654,Santa Fe,1931-09-27,
82021,1188,Santa Fe,1998-02-20,
82021,935,Santa Fe,1922-08-04,
82028,1680,Santa Fe,1932-05-03,aropalo@yahoo.com.ar
82028,859,Santa Fe,1921-05-29,bibliotecabombal@bombal.net.ar
82028,4074,Santa Fe,1998-08-31,
82042,1116,Santa Fe,1925-08-25,
82028,3032,Santa Fe,1963-03-01,bibcervantes3032@yahoo.com.ar
82028,4045,Santa Fe,2000-10-12,
82028,475,Santa Fe,1918-03-10,
82028,424,Santa Fe,1918-02-10,bibliotecajbmolina@gmail.com
82028,1399,Santa Fe,1929-12-26,
82028,3678,Santa Fe,1996-10-20,
82028,479,Santa Fe,1917-07-04,bibliotecapeylsp@yahoo.com.ar
82028,481,Santa Fe,1920-10-12,bibliopeyrano@gmail.com
82028,2256,Santa Fe,1944-08-04,
82028,467,Santa Fe,1980-01-01,bpmanuelbelgrano@hotmail.com
82028,468,Santa Fe,,mariaperrissol@gmail.com
82028,1808,Santa Fe,1917-01-01,binioro@gmail.com
82035,1749,Santa Fe,1980-01-01,
82035,3957,Santa Fe,2000-07-31,bpdomingogsilva@yahoo.com.ar
82042,2945,Santa Fe,1925-05-25,biblio2945amenabar@hotmail.com
82042,1319,Santa Fe,1928-07-01,
82042,1952,Santa Fe,1937-06-13,biblioteca_chovet@hotmail.com
82042,1724,Santa Fe,1932-08-25,
82028,419,Santa Fe,1919-05-25,
82014,3447,Santa Fe,1963-07-05,bpsarmiento1963@gmail.com
82042,3029,Santa Fe,1975-12-01,bibliohug@gmail.com
82042,2942,Santa Fe,1976-06-20,bibliotecalugones@bombal.net.ar
82042,2276,Santa Fe,1945-09-02,
82042,2472,Santa Fe,1950-04-03,bibliomm@hotmail.com
82042,488,Santa Fe,1917-08-26,bibliopopular488@hotmail.com
82042,1175,Santa Fe,1913-05-01,bibliopoprmunijoseingenieros@gmail.com
82042,1994,Santa Fe,1938-04-15,
82042,2037,Santa Fe,1934-05-20,crycuniondelnorte@gmail.com
82042,1472,Santa Fe,1930-02-04,bibliosancti@coopsancti.com.ar
82042,2339,Santa Fe,1937-06-11,bibliorivadavia@hotmail.com
82028,2182,Santa Fe,1943-03-31,
82042,3426,Santa Fe,1992-06-06,
82042,469,Santa Fe,1930-01-01,biblioameghino@powervt.com.ar
82042,491,Santa Fe,1915-07-09,
82042,1582,Santa Fe,1931-10-15,aliciamargalida2002@yahoo.com.ar
82042,1024,Santa Fe,1924-07-09,
82042,2840,Santa Fe,1960-03-20,bp2840@bepe.ar
82049,2642,Santa Fe,1954-11-15,bibliopopularmmavellaneda@hotmail.com
82049,3603,Santa Fe,1996-01-16,
82049,4167,Santa Fe,1980-01-01,bibjuliomigno@hotmail.com
82049,3812,Santa Fe,1980-01-01,graciela_2102@hotmail.com
82049,4360,Santa Fe,2013-09-17,bibliotecafortinarenales@outlook.es
82049,4154,Santa Fe,1980-01-01,bp15dejunio@yahoo.com.ar
82049,2867,Santa Fe,1966-09-07,
82049,426,Santa Fe,1922-03-16,biblioteca@malabrigo.com
82049,1014,Santa Fe,1921-03-13,
82049,4009,Santa Fe,2000-10-30,
82049,3664,Santa Fe,1996-03-26,
82049,2012,Santa Fe,1980-01-01,biblio_marianomoreno@hotmail.com.ar
82049,4060,Santa Fe,1980-01-01,bibliovillaana_1994@hotmail.com
82049,3741,Santa Fe,1997-09-11,
82056,2208,Santa Fe,1936-04-04,biblioppizzurno@hotmail.com
82056,2883,Santa Fe,1970-06-08,biblioastorni@yahoo.com.ar
82056,414,Santa Fe,1920-04-22,biblioteca.br@gmail.com
82056,1145,Santa Fe,1924-07-19,
82056,2831,Santa Fe,1943-09-13,bibliosarmientoadeo@hotmail.com
82119,1041,Santa Fe,1924-08-03,c3biblpizzurno1@yahoo.com.ar
82056,2178,Santa Fe,1943-04-11,biblioteca_carrizales@hotmail.com
82056,3936,Santa Fe,1976-07-27,bibpcorrea@hotmail.com
82056,3817,Santa Fe,1980-01-01,
82056,2421,Santa Fe,1939-05-14,
82056,4070,Santa Fe,2002-06-15,giaconecarlos@yahoo.com.ar
82056,973,Santa Fe,1920-04-18,amigosdelabibliotecasarmiento@gmail.com
82056,2913,Santa Fe,1973-09-11,ccvigilveloisa@outlook.com
82063,3558,Santa Fe,1996-02-03,
82063,1771,Santa Fe,1929-01-01,
82063,1083,Santa Fe,1925-05-25,bibalberdilp@hotmail.com
82063,2384,Santa Fe,1945-11-23,
82063,463,Santa Fe,1918-07-20,dgsilva23@hotmail.com
82063,455,Santa Fe,1907-06-03,bibliomitre0455@yahoo.com.ar
82063,487,Santa Fe,1912-12-04,biblioteca_moreno@yahoo.com.ar
82063,1016,Santa Fe,1915-05-24,bibpop@santafe-conicet.gov.ar
82063,2123,Santa Fe,1939-10-30,bibliobrown@hotmail.com
82063,2331,Santa Fe,1947-11-23,bibmaestro@gmail.com
82063,2444,Santa Fe,1943-12-08,centro.espaniolbp.santafe@gmail.com
82063,2611,Santa Fe,1942-12-29,bibliotecambooz@gmail.com
82063,2772,Santa Fe,1929-06-25,bpizzurnosfe@hotmail.com
82063,3639,Santa Fe,1980-01-01,
82063,3934,Santa Fe,1976-06-15,bibliotecabica@gmail.com
82063,4276,Santa Fe,2006-09-23,
82063,4301,Santa Fe,2010-02-12,bibliotecapopularosvaldobayer@yahoo.com.ar
82063,4302,Santa Fe,2009-03-02,bibliotecapopularsantafesina@hotmail.com
82063,4308,Santa Fe,2010-06-24,juglaressinfrontera@gmail.com
82063,4330,Santa Fe,2013-06-15,biblioamilcarrenna@gmail.com
82063,4391,Santa Fe,2022-06-21,
82063,2698,Santa Fe,1980-01-01,
82070,2885,Santa Fe,1969-03-15,jbalberdi@educ.ar
82070,1144,Santa Fe,1926-04-10,bibliopopular@hotmail.com
82070,945,Santa Fe,1922-05-25,bibliohumboldt@arnet.com.ar
82070,2207,Santa Fe,1943-11-13,biblioteca.jbalberdi@hotmail.com
82070,4381,Santa Fe,2018-06-11,josehernandezbibliotecapopular@gmail.com
82070,4206,Santa Fe,1980-01-01,bibliotecagunziger@hotmail.com
82070,4298,Santa Fe,2010-04-23,bibliotecapopularnuevotorino@gmail.com
82070,3873,Santa Fe,1998-03-12,bibliote@pilar-sfe.com.ar
82070,4226,Santa Fe,2003-07-28,bibliotecapopularmed@hotmail.com
82070,4379,Santa Fe,2018-11-08,bibpop.angelaperaltapino@hotmail.com
82070,4234,Santa Fe,2006-09-01,comunasape@yahoo.com.ar
82070,461,Santa Fe,1911-08-06,
82070,4377,Santa Fe,2008-02-18,
82070,462,Santa Fe,,bibliogkellerscs@hotmail.com
82070,3978,Santa Fe,2000-10-30,bibliotecammsjn@hotmail.com
82070,2811,Santa Fe,1935-07-19,bibliosantodomingo@gmail.com
82070,2110,Santa Fe,1942-02-19,
82084,1800,Santa Fe,1932-02-28,bibliotecajmalet@gmail.com
82084,470,Santa Fe,1917-10-12,bibliocgspano@msn.com
82084,1265,Santa Fe,1980-01-01,biblioteca25demayo@gmail.com
82084,430,Santa Fe,1918-07-09,
82084,416,Santa Fe,1919-06-08,
82084,3898,Santa Fe,2000-07-20,bpelbuensaber2004@yahoo.com.ar
82084,4147,Santa Fe,1980-01-01,
82084,4220,Santa Fe,2007-12-06,bibliotecajuliomigno@hotmail.com
82084,440,Santa Fe,,
82084,442,Santa Fe,,
82084,483,Santa Fe,1911-01-06,bibpopee@yahoo.com.ar
82084,982,Santa Fe,1922-12-24,bibliotecaamoralestudio@hotmail.com
82084,1063,Santa Fe,1922-04-05,
82084,1093,Santa Fe,1925-01-01,bibaristobulo@yahoo.com.ar
82084,1259,Santa Fe,1927-08-04,
82084,1947,Santa Fe,1926-01-26,
82084,1989,Santa Fe,1936-12-27,
82084,2004,Santa Fe,1935-05-25,bibliotecaalberdi@hotmail.com
82084,2005,Santa Fe,1936-08-18,bibliohomero@hotmail.com
82084,2094,Santa Fe,1928-12-09,bibpopfherrera@yahoo.com.ar
82084,2237,Santa Fe,1942-11-07,
82084,2449,Santa Fe,1910-09-07,biblarg@rosario.gov.ar
82084,2690,Santa Fe,1944-07-08,bpccvigil@gmail.com
82084,2876,Santa Fe,1904-11-01,
82084,3006,Santa Fe,1979-09-02,bpmorenorosario@hotmail.com.ar
82084,3199,Santa Fe,1990-05-15,bibalfonsina@gmail.com
82084,3528,Santa Fe,1976-11-06,bibliolaflorida@yahoo.com.ar
82084,3710,Santa Fe,1998-02-02,
82084,3869,Santa Fe,1980-01-01,bibliorfontanarrosa@hotmail.com
82084,3907,Santa Fe,2000-08-20,bibliocachilo@gmail.com
82084,3971,Santa Fe,1993-11-12,
82084,3980,Santa Fe,2000-11-14,bibliotecaamaprosario@gmail.com
82084,4012,Santa Fe,2001-03-21,
82084,4082,Santa Fe,2002-11-30,bpgastongori@hotmail.com
82084,4114,Santa Fe,2002-10-18,
82084,4191,Santa Fe,1980-01-01,nogaralito@hotmail.com
82084,4257,Santa Fe,2006-08-30,
82084,3923,Santa Fe,2000-03-26,bpedronisoldini@yahoo.com.ar
82084,3892,Santa Fe,1995-10-15,bibliotecauranga@hotmail.com
82091,3820,Santa Fe,1998-09-01,
82091,3911,Santa Fe,2000-08-15,masosa@cooparrufo.com.ar
82091,413,Santa Fe,1910-12-10,gorositodaniela@hotmail.com
82091,4321,Santa Fe,2012-10-16,
82091,4397,Santa Fe,2022-08-23,cr19.biblioteca@gmail.com
82091,2187,Santa Fe,1935-06-08,bibpopalberdi@yahoo.com.ar
82091,427,Santa Fe,1913-03-10,
82091,460,Santa Fe,1910-12-03,bibliotecapop_sancristobal@hotmail.com
82091,2655,Santa Fe,1954-06-20,
82091,1924,Santa Fe,1933-12-19,bpsarmiento.suardi@gmail.com
82091,3948,Santa Fe,2000-03-27,biblioalas@vtcc.com.ar
82098,4157,Santa Fe,1980-01-01,compartir-08@hotmail.com
82098,3155,Santa Fe,1981-06-06,bpd@romang.trcnet.com.ar
82098,4038,Santa Fe,1983-11-07,bibliojmigno@yahoo.com.ar
82105,906,Santa Fe,1922-02-20,
82105,417,Santa Fe,1912-10-01,
82105,4356,Santa Fe,2014-06-17,bibliotecap_loslibrosyelrio@outlook.com.ar
82105,4282,Santa Fe,2011-05-10,bpcdiaz@hotmail.com
82105,420,Santa Fe,1905-02-21,bibliotecagalvez@cablenet.com.ar
82105,476,Santa Fe,1919-10-19,biblalcacer@hotmail.com
82105,466,Santa Fe,1918-08-25,
82112,925,Santa Fe,1922-07-15,bibliotecagcrespo@hotmail.com.ar
82112,4068,Santa Fe,2002-12-18,bibliolacriolla@gcrespo.com.ar
82112,1135,Santa Fe,1922-07-15,
82112,991,Santa Fe,1919-11-25,biblioteca@sanjustosf.com.ar
82112,3977,Santa Fe,2000-10-03,normagcarena@hotmail.com
82112,4353,Santa Fe,2006-07-11,videlac.cultural@gmail.com
82021,3635,Santa Fe,1980-01-01,
82119,3570,Santa Fe,1977-10-10,bibcb@hotmail.com
82119,1152,Santa Fe,1917-09-30,bibliotecasarmiento@arnet.com.ar
82119,2038,Santa Fe,1939-05-30,bibliotecapopular.almafuerte@gmail.com
82119,429,Santa Fe,1920-11-14,
82119,3538,Santa Fe,1980-01-01,
82119,489,Santa Fe,1918-04-28,
82126,1119,Santa Fe,1924-08-05,bibliotecacdarosquin@velosat.com.ar
82126,473,Santa Fe,1917-12-17,bibliomarmol@live.com
82126,985,Santa Fe,1924-05-25,bmitre24@yahoo.com.ar
82126,3365,Santa Fe,2005-06-22,bibliopiccolo@eltrebol.gov.ar
82126,3013,Santa Fe,1979-09-18,bibliotecapopulardelandeta@gmail.com
82126,2946,Santa Fe,1975-09-04,
82126,4223,Santa Fe,2008-04-16,bpalejandria@outlook.com
82126,2631,Santa Fe,1932-07-15,
82126,1970,Santa Fe,1937-04-29,bpsm1970@gmail.com
82126,1395,Santa Fe,1929-05-01,
82126,1838,Santa Fe,1934-08-19,bpsme@sme.com.ar
82126,876,Santa Fe,1919-06-02,bipsm@sme.com.ar
82021,4029,Santa Fe,1980-01-01,bibjhernandez4029@yahoo.com.ar
82070,4015,Santa Fe,2002-09-14,bibliopopularfelicia@outlook.com
82105,4011,Santa Fe,2000-07-27,
82063,4044,Santa Fe,1980-01-01,
82014,4174,Santa Fe,2004-09-24,bibpopmarianomoreno@yahoo.com.ar
82133,4198,Santa Fe,1980-01-01,bibliotecaangelmedina@hotmail.com
82133,3451,Santa Fe,1980-01-01,
82133,4233,Santa Fe,2008-04-25,
82133,3030,Santa Fe,1980-01-01,garabato@trcnet.com.ar
82133,3390,Santa Fe,1995-05-23,bptanino@csdnet.com.ar
82133,3379,Santa Fe,1994-12-02,biblioteca@cosemar.com.ar
82133,4231,Santa Fe,2007-11-16,
82133,422,Santa Fe,1907-05-01,
86049,4209,Santiago del Estero,2008-04-21,
86014,3975,Santiago del Estero,1997-09-16,
86021,3699,Santiago del Estero,1980-01-01,
86028,615,Santiago del Estero,1916-06-09,
86028,3703,Santiago del Estero,1980-01-01,bpnassif@hotmail.com
86028,4323,Santiago del Estero,2012-06-13,
86035,624,Santiago del Estero,1929-05-25,
86035,619,Santiago del Estero,1910-05-25,
86035,1264,Santiago del Estero,1927-06-24,
86035,2311,Santiago del Estero,1945-08-03,
86035,2456,Santiago del Estero,1946-08-04,
86035,2763,Santiago del Estero,1940-06-15,bibliotecapopularconradojuarez@hotmail.com
86035,3123,Santiago del Estero,1966-05-26,bpcarlospellegrini@live.com.ar
86035,3174,Santiago del Estero,1987-08-17,bibliotecadbravo@hotmail.com
86035,3192,Santiago del Estero,1992-07-19,
86035,3274,Santiago del Estero,1994-05-31,bpsanmartinlabanda@hotmail.com.ar
86035,3827,Santiago del Estero,1980-01-01,bibpopriodulce@hotmail.com
86035,4089,Santiago del Estero,1980-01-01,mishquila8@hotmail.com
86035,4091,Santiago del Estero,2001-06-16,
86042,2252,Santiago del Estero,1943-07-04,bpbelgrano2252_bandera@hotmail.com
86049,3115,Santiago del Estero,1942-11-15,
86049,621,Santiago del Estero,,bibliotecasociedadsarmiento@hotmail.com
86049,1007,Santiago del Estero,1980-01-01,
86049,1081,Santiago del Estero,1925-05-30,
86049,1204,Santiago del Estero,1926-11-15,bpaalvarez@hotmail.com
86049,1662,Santiago del Estero,1930-04-20,bibliounzaga@yahoo.es
86049,1665,Santiago del Estero,1927-07-14,
86049,2084,Santiago del Estero,1938-11-16,bibliotecarrojas@gmail.com
86049,2262,Santiago del Estero,1942-06-08,
86049,2578,Santiago del Estero,1940-08-24,
86049,3122,Santiago del Estero,1933-06-22,bpe_echeverria@hotmail.com
86049,3124,Santiago del Estero,1980-01-01,
86049,3164,Santiago del Estero,1988-10-09,
86049,3428,Santiago del Estero,1980-01-01,
86049,3489,Santiago del Estero,1980-01-01,
86049,3496,Santiago del Estero,1980-01-01,bpclubdemaestros@hotmail.com
86049,3533,Santiago del Estero,1980-01-01,
86049,3566,Santiago del Estero,1996-07-19,bibliosigloveintiuno@hotmail.com
86049,3920,Santiago del Estero,1980-01-01,
86049,4057,Santiago del Estero,1936-08-16,biblioteca_marmol@hotmail.com
86049,4059,Santiago del Estero,2000-08-16,
86049,4067,Santiago del Estero,2001-06-22,
86049,4200,Santiago del Estero,1980-01-01,bp.canal-feijot-sgo@hotmail.es
86049,4225,Santiago del Estero,1980-01-01,
86049,4358,Santiago del Estero,2003-11-21,bibliotecashun.16@gmail.com
86063,616,Santiago del Estero,1908-10-11,
86063,4190,Santiago del Estero,1980-01-01,
86126,3562,Santiago del Estero,1980-01-01,
86056,3927,Santiago del Estero,2001-04-01,
86077,612,Santiago del Estero,1919-10-12,pedrourquizanqn@hotmail.com
86077,1179,Santiago del Estero,1922-07-01,bibsarmientoanatuya@hotmail.com
86077,4025,Santiago del Estero,2001-11-29,
86091,4253,Santiago del Estero,2009-06-11,bpmarianomorenoph@gmail.com
86098,3598,Santiago del Estero,1980-01-01,
86105,3816,Santiago del Estero,1999-08-31,bibliotecaeduardomiguel@hotmail.com
86126,3694,Santiago del Estero,1980-01-01,
86056,4107,Santiago del Estero,2003-12-12,
86140,3335,Santiago del Estero,1992-10-27,
86147,1863,Santiago del Estero,1980-01-01,
86147,2813,Santiago del Estero,1962-12-01,
86147,2854,Santiago del Estero,1964-11-27,
86147,1497,Santiago del Estero,1917-10-06,juanaro66@hotmail.com
86154,3893,Santiago del Estero,1997-08-11,
86161,4328,Santiago del Estero,2012-10-12,bibliotecaelalgarrobal@gmail.com
86161,1361,Santiago del Estero,1928-01-02,
86161,2108,Santiago del Estero,1917-12-07,
86161,3370,Santiago del Estero,1992-05-22,
94007,2597,Tierra del Fuego,1953-04-08,bibliotecaeduardoschmidt@hotmail.com.ar
94007,3239,Tierra del Fuego,1993-07-31,bibliotecaij@hotmail.com
94007,3252,Tierra del Fuego,1992-08-10,
94007,3340,Tierra del Fuego,1980-01-01,bibliotecakaukren@hotmail.com
94007,3951,Tierra del Fuego,2001-02-15,nuestra_biblioteca@hotmail.com
94007,4150,Tierra del Fuego,1980-01-01,bplmp@hotmail.com
94007,3540,Tierra del Fuego,1980-01-01,
94014,1180,Tierra del Fuego,1926-11-08,
94014,3422,Tierra del Fuego,1994-12-12,
90084,4386,Tucumán,2022-03-04,patriagrandebp@gmail.com
90084,644,Tucumán,1903-06-26,bipopalberdi100@hotmail.com
90084,645,Tucumán,1905-07-18,
90084,1489,Tucumán,1929-02-02,
90084,1851,Tucumán,1934-09-24,
90084,2032,Tucumán,1927-04-17,
90084,2130,Tucumán,1935-06-09,
90084,3120,Tucumán,1947-12-05,
90084,4050,Tucumán,2001-07-19,bibliosaberciudadano@hotmail.com
90084,4333,Tucumán,2011-11-08,bpob.osvaldobayer@gmail.com
90014,3539,Tucumán,1988-05-05,biblugones@hotmail.com
90014,3989,Tucumán,1980-01-01,
90014,3119,Tucumán,1980-01-01,bp_juanpablo2tuc@hotmail.com
90014,908,Tucumán,1920-05-16,
90028,1611,Tucumán,1932-03-23,
90028,4320,Tucumán,2012-04-25,
90035,640,Tucumán,1921-10-12,
90042,652,Tucumán,1912-06-02,
90049,2356,Tucumán,1909-07-09,
